suburb,state,latitude,longitude,assigned_region
Wonyip,VIC,-38.5622,146.3924,Latrobe - Gippsland
Toora,VIC,-38.6629,146.3279,
Woorarra East,VIC,-38.606,146.3859,Latrobe - Gippsland
Agnes,VIC,-38.6857,146.3898,
Christies,VIC,-38.5333,146.4,Regional VIC
Hazel Park,VIC,-38.6333,146.3833,Latrobe - Gippsland
Binginwarri,VIC,-38.5833,146.45,Latrobe - Gippsland
Welshpool,VIC,-38.6667,146.4333,Regional VIC
Hedley,VIC,-38.6333,146.5,
Hilgay,VIC,-37.6231,141.6517,Warrnambool and South West
Wootong Vale,VIC,-37.5186,141.7175,Warrnambool and South West
Nareen,VIC,-37.3833,141.5667,
Tarrenlea,VIC,-37.6833,141.7333,Warrnambool and South West
Melville Forest,VIC,-37.5,141.8667,Warrnambool and South West
Konongwootong,VIC,-37.5333,141.6833,Warrnambool and South West
Tarrayoukyan,VIC,-37.3167,141.5833,
Paschendale,VIC,-37.6667,141.6,Warrnambool and South West
Coojar,VIC,-37.3527,141.6909,Warrnambool and South West
Clover Flat,VIC,-37.5144,141.6863,Warrnambool and South West
Culla,VIC,-37.2378,141.5765,
Brit Brit,VIC,-37.4333,141.7667,Warrnambool and South West
Coleraine,VIC,-37.5983,141.6912,Warrnambool and South West
Tahara Bridge,VIC,-37.7071,141.6278,Warrnambool and South West
Gringegalgona,VIC,-37.4167,141.8167,Warrnambool and South West
Parkwood,VIC,-37.6167,141.7833,Regional VIC
Gritjurk,VIC,-37.5833,141.7667,Warrnambool and South West
Kadnook,VIC,-37.0338,141.2876,North West
Charam,VIC,-36.95,141.5167,North West
Ullswater,VIC,-36.9667,141.3833,North West
Patyah,VIC,-36.9,141.2333,North West
Connewirricoo,VIC,-37.2,141.4667,
Jallakin,VIC,-37.0338,141.2876,Regional VIC
Edenhope,VIC,-37.0365,141.2966,North West
Meereek,VIC,-37.0833,141.0833,Regional VIC
Langkoop,VIC,-37.1,141.0333,
Apsley,VIC,-36.9667,141.0833,Regional VIC
Bringalbert,VIC,-36.85,141.1667,North West
Benayeo,VIC,-36.8408,141.0431,
Jilpanger,VIC,-36.8364,141.8134,Regional VIC
Grass Flat,VIC,-36.8364,141.8134,Regional VIC
Arapiles,VIC,-36.7333,141.85,Regional VIC
Natimuk,VIC,-36.7403,141.9452,North West
Duchembegarra,VIC,-36.6234,141.9718,North West
Goroke,VIC,-36.7179,141.4731,North West
Minimay,VIC,-36.7167,141.1833,North West
Neuarpurr,VIC,-36.7667,141.0833,
Ozenkadnook,VIC,-36.85,141.3333,North West
Peronne,VIC,-36.7333,141.3833,North West
Miram,VIC,-36.3667,141.35,North West
Yarrunga,VIC,-36.3667,141.35,Regional VIC
Gerang Gerung,VIC,-36.3594,141.8555,North West
Lawloit,VIC,-36.4167,141.4667,North West
Broughton,VIC,-36.1667,141.35,Regional VIC
Little Desert,VIC,-36.5025,141.7614,North West
Nhill,VIC,-36.3333,141.6501,North West
Glenlee,VIC,-36.2167,141.85,Regional VIC
Yanac,VIC,-36.1333,141.4333,North West
Netherby,VIC,-36.1167,141.65,Regional VIC
Kiata,VIC,-36.4186,141.7529,North West
Lorquon,VIC,-36.1463,141.7723,North West
Serviceton,VIC,-36.3833,140.9833,
Lillimur,VIC,-36.3667,141.1333,North West
Telopea Downs,VIC,-36.375,141.0583,
Greythorn,VIC,-37.7909,145.0939,Regional VIC
Balwyn North,VIC,-37.7909,145.0939,
Box Hill,VIC,-37.8189,145.1254,Regional VIC
Houston,VIC,-37.8256,145.1232,Regional VIC
Box Hill Central,VIC,-37.8256,145.1232,Regional VIC
Wattle Park,VIC,-37.8256,145.1232,Adelaide - Central and Hills
Box Hill South,VIC,-37.8324,145.121,Melbourne - Inner East
Box Hill North,VIC,-37.8027,145.1266,Melbourne - Inner East
Mont Albert North,VIC,-37.8004,145.1083,Melbourne - Inner East
Kerrimuir,VIC,-37.8015,145.1174,Regional VIC
Laburnum,VIC,-37.8227,145.1535,Regional VIC
Blackburn North,VIC,-37.8093,145.1518,
Blackburn South,VIC,-37.8398,145.1555,
Blackburn,VIC,-37.819,145.1533,
Mitcham,VIC,-37.8167,145.2,Regional VIC
Mitcham North,VIC,-37.8167,145.2,Regional VIC
Rangeview,VIC,-37.8167,145.2,Regional VIC
Burwood Heights,VIC,-37.85,145.15,Sydney - Inner West
Burwood East,VIC,-37.85,145.15,
Donnybrook,VIC,-37.5333,144.9833,Regional VIC
Mickleham,VIC,-37.5366,144.902,
Craigieburn,VIC,-37.6,144.95,
Kalkallo,VIC,-37.5333,144.95,
Roxburgh Park,VIC,-37.6258,144.9255,Melbourne - North West
Thomastown,VIC,-37.6833,145.0167,
Lalor,VIC,-37.6667,145.0167,Melbourne - North East
Lalor Plaza,VIC,-37.6667,145.0167,Regional VIC
Epping Dc,VIC,-37.65,145.0333,Regional VIC
Epping,VIC,-37.65,145.0333,Regional VIC
Mill Park,VIC,-37.6667,145.0667,Melbourne - North East
Wollert,VIC,-37.5833,145.0333,
Woodstock,VIC,-37.55,145.0333,Regional VIC
South Morang,VIC,-37.65,145.1,Melbourne - North East
Morang South,VIC,-37.65,145.1,Regional VIC
Beveridge,VIC,-37.4833,144.9833,
Wodonga Plaza,VIC,-36.1226,146.87,Regional VIC
West Wodonga,VIC,-36.1235,146.8519,
Bandiana Milpo,VIC,-36.1479,146.9262,Regional VIC
Derrimut,VIC,-37.7924,144.7699,Melbourne - West
Laverton North,VIC,-37.8258,144.7936,Melbourne - West
Williams Landing,VIC,-37.8619,144.7437,Melbourne - West
Laverton Raaf,VIC,-37.8619,144.7437,Regional VIC
Williams Raaf,VIC,-37.8619,144.7437,Regional VIC
Altona Meadows,VIC,-37.8841,144.7837,
Seabrook,VIC,-37.8809,144.7587,Melbourne - West
Laverton,VIC,-37.862,144.7698,Regional VIC
Point Cook,VIC,-37.9148,144.7509,
Werribee,VIC,-37.9,144.6667,Melbourne - West
Quandong,VIC,-37.8139,144.4951,
Chartwell,VIC,-37.9098,144.6387,Regional VIC
Cocoroc,VIC,-37.9728,144.5643,
Werribee South,VIC,-37.9475,144.7167,
Brookfield,VIC,-37.7008,144.5603,Ballarat
Strathtulloh,VIC,-37.7287,144.5696,Melbourne - West
Melton South,VIC,-37.7077,144.5749,Melbourne - West
Exford,VIC,-37.7259,144.53,Melbourne - West
Weir Views,VIC,-37.7312,144.5758,Melbourne - West
Eynesbury,VIC,-37.8004,144.5746,
Cobblebank,VIC,-37.7064,144.602,Melbourne - West
Fitzroy,VIC,-37.7984,144.9783,Regional VIC
Collingwood North,VIC,-37.8025,144.9887,Regional VIC
Collingwood,VIC,-37.8025,144.9887,Adelaide - Central and Hills
Abbotsford,VIC,-37.8,145.0,Regional VIC
Alphington,VIC,-37.7835,145.0288,
Fairfield,VIC,-37.7798,145.0176,Regional VIC
Cremorne,VIC,-37.8318,144.9938,Regional VIC
Richmond,VIC,-37.8182,145.0018,Regional VIC
Victoria Gardens,VIC,-37.8265,145.0043,Regional VIC
Richmond North,VIC,-37.8265,145.0043,Regional VIC
Burnley North,VIC,-37.8265,145.0043,Regional VIC
Burnley,VIC,-37.8296,145.0173,
Richmond South,VIC,-37.8265,145.0043,Regional VIC
Richmond East,VIC,-37.8265,145.0043,Regional VIC
Chirnside Park,VIC,-37.7386,145.3143,
Mooroolbark,VIC,-37.7825,145.3168,Melbourne - Outer East
Lilydale,VIC,-37.75,145.35,Regional VIC
Upwey,VIC,-37.9,145.3333,Melbourne - Outer East
Belgrave Heights,VIC,-37.9262,145.3437,Melbourne - Outer East
Tecoma,VIC,-37.903,145.3447,Melbourne - Outer East
Belgrave South,VIC,-37.9333,145.3333,
Belgrave,VIC,-37.9109,145.3536,Melbourne - Outer East
Montrose,VIC,-37.8167,145.35,Regional VIC
Kalorama,VIC,-37.8167,145.3667,Melbourne - Outer East
Mount Dandenong,VIC,-37.8333,145.3667,Melbourne - Outer East
Yering,VIC,-37.7,145.3667,
Coldstream,VIC,-37.7249,145.378,Regional VIC
Gruyere,VIC,-37.7333,145.45,Melbourne - Outer East
Narbethong,VIC,-37.5639,145.6557,
Fernshaw,VIC,-37.6,145.6333,
Marysville,VIC,-37.5098,145.7481,
Cambarville,VIC,-37.5588,145.8906,
Emerald,VIC,-37.9317,145.4409,Regional VIC
Avonsleigh,VIC,-37.9119,145.4843,
Clematis,VIC,-37.9333,145.4167,
Macclesfield,VIC,-37.8833,145.4833,Regional VIC
Tremont,VIC,-37.8791,145.3162,Melbourne - Outer East
Ferny Creek,VIC,-37.8833,145.3333,Melbourne - Outer East
Olinda,VIC,-37.85,145.3667,Melbourne - North West
Sherbrooke,VIC,-37.8833,145.35,Melbourne - Outer East
The Patch,VIC,-37.8919,145.4022,Melbourne - Outer East
Monbulk,VIC,-37.8743,145.4259,
Silvan,VIC,-37.8167,145.4167,Melbourne - Outer East
Mount Evelyn,VIC,-37.7833,145.3833,Melbourne - Outer East
Powelltown,VIC,-37.8667,145.75,
Yarra Junction,VIC,-37.7819,145.6143,Melbourne - Outer East
Gladysdale,VIC,-37.8171,145.6529,Melbourne - Outer East
Gilderoy,VIC,-37.8667,145.7167,
Three Bridges,VIC,-37.8454,145.6845,
Millgrove,VIC,-37.7553,145.6535,Melbourne - Outer East
Wesburn,VIC,-37.7667,145.6333,Melbourne - Outer East
East Warburton,VIC,-37.7364,145.7429,
Big Pats Creek,VIC,-37.7637,145.7626,Melbourne - Outer East
Mcmahons Creek,VIC,-37.7167,145.8333,
Reefton,VIC,-37.7487,145.7193,Regional VIC
Warburton,VIC,-37.7537,145.6904,
Narre Warren North,VIC,-37.9833,145.3167,
Narre Warren East,VIC,-37.9639,145.3629,
Icy Creek,VIC,-37.8595,146.0687,Latrobe - Gippsland
Baw Baw Village,VIC,-37.8378,146.2499,Latrobe - Gippsland
Vesper,VIC,-37.8751,146.0688,Latrobe - Gippsland
Mt Baw Baw,VIC,-37.8595,146.0687,Regional VIC
Tanjil Bren,VIC,-37.8218,146.1792,Latrobe - Gippsland
Gentle Annie,VIC,-37.938,145.8359,
Baw Baw,VIC,-37.831,146.31,Regional VIC
Noojee,VIC,-37.8452,145.9693,
Toorongo,VIC,-37.8595,146.0687,
Piedmont,VIC,-37.8941,145.9368,Latrobe - Gippsland
Ada,VIC,-37.8595,146.0687,
Loch Valley,VIC,-37.8333,146.0,
Dadswells Bridge,VIC,-36.9,142.5167,North West
Ledcourt,VIC,-36.997,142.5557,North West
Roses Gap,VIC,-36.8939,142.6121,North West
Riachella,VIC,-36.8939,142.6121,North West
Glenorchy,VIC,-36.9,142.6833,Regional VIC
Brim,VIC,-36.0833,142.4167,North West
Boolite,VIC,-36.35,142.6667,North West
Minyip,VIC,-36.4596,142.5878,North West
Sheep Hills,VIC,-36.3333,142.55,North West
Hopevale,VIC,-35.8,142.2333,
Hopetoun,VIC,-35.727,142.3663,Regional VIC
Yarto,VIC,-35.5,142.2667,Regional VIC
Dimboola,VIC,-36.4562,142.0329,North West
Antwerp,VIC,-36.2675,141.9709,North West
Tarranyurk,VIC,-36.2167,142.05,North West
Rainbow,VIC,-35.8958,141.9979,North West
Albacutya,VIC,-35.738,141.9589,North West
Yaapeet,VIC,-35.7667,142.05,North West
Laen East,VIC,-36.3833,142.8833,North West
Laen,VIC,-36.45,142.8167,North West
Cope Cope,VIC,-36.45,143.05,North West
Carron,VIC,-36.2798,142.7501,North West
Swanwater West,VIC,-36.5333,143.0167,North West
Rich Avon East,VIC,-36.3061,142.9045,North West
Banyenong,VIC,-36.3061,142.9045,Regional VIC
Donald,VIC,-36.3686,142.9811,North West
Lake Buloke,VIC,-35.5039,142.8498,Regional VIC
Rich Avon West,VIC,-36.5167,142.8333,North West
Rich Avon,VIC,-36.4462,142.8974,North West
Litchfield,VIC,-36.3,142.8667,North West
Corack East,VIC,-36.1529,143.0581,North West
Corack,VIC,-36.1843,143.0262,North West
Jeffcott,VIC,-36.35,143.1333,North West
Lawler,VIC,-36.3061,142.9045,North West
Laen North,VIC,-36.4,142.8167,North West
Gil Gil,VIC,-36.3061,142.9045,North West
Areegra,VIC,-36.2833,142.6333,North West
Warmur,VIC,-36.1167,142.7833,North West
Morton Plains,VIC,-36.0833,142.9,North West
Massey,VIC,-36.2167,142.8667,North West
Watchem,VIC,-36.15,142.85,North West
Watchem West,VIC,-36.2,142.7697,North West
Lascelles,VIC,-35.6167,142.5833,North West
Mirimbah,VIC,-37.1103,146.3985,Hume
Barwite,VIC,-37.0,146.1667,Hume
Harrietville,VIC,-36.8915,147.0619,Hume
Freeburgh,VIC,-36.7599,147.0263,Hume
Smoko,VIC,-36.8202,147.0642,Hume
Germantown,VIC,-36.7412,147.0698,Regional VIC
Mount Hotham,VIC,-36.8226,147.0557,Regional VIC
Hotham Heights,VIC,-36.993,147.1523,
Bright,VIC,-36.73,146.9598,Regional VIC
French Island,VIC,-38.3499,145.3656,
Tankerton,VIC,-38.3872,145.2915,Regional VIC
Elizabeth Island,VIC,-38.3685,145.3286,
Denham,WA,-25.9268,113.5333,
Francois Peron National Park,WA,-25.8597,113.6238,Regional WA
Useless Loop,WA,-25.8597,113.6238,
Shark Bay,WA,-25.8597,113.6238,
Dirk Hartog,WA,-25.8597,113.6238,Regional WA
Dirk Hartog Island,WA,-25.8597,113.6238,
Nanga,WA,-25.8597,113.6238,
Monkey Mia,WA,-25.7927,113.7143,Regional WA
Dampier Archipelago,WA,-20.6627,116.7126,
Dampier,WA,-20.6627,116.7126,
Point Samson,WA,-20.6289,117.1927,
Cossack,WA,-20.7,117.2,Regional WA
Wickham,WA,-20.6747,117.1378,Regional WA
Home Island Cocos (Keeling) Islands,WA,-20.7905,118.8132,Regional WA
West Island Cocos (Keeling) Islands,WA,-20.7905,118.8132,Regional WA
Myaree,WA,-32.04,115.8176,Perth - South West
Redmond,WA,-34.8667,117.6833,Western Australia - Wheat Belt
Redmond West,WA,-34.8667,117.6833,Western Australia - Wheat Belt
Collingwood Park,WA,-35.0055,117.8363,Regional WA
Mount Melville,WA,-35.0222,117.8714,
Mount Elphinstone,WA,-35.0194,117.8518,
Torbay,WA,-35.0233,117.6606,
Warrenup,WA,-34.9755,117.8472,Western Australia - Wheat Belt
Bayonet Head,WA,-34.973,117.9345,
Yakamia,WA,-35.0039,117.8783,Western Australia - Wheat Belt
Kronkup,WA,-35.0506,117.6186,
Walmsley,WA,-34.9739,117.903,Western Australia - Wheat Belt
Big Grove,WA,-35.0808,117.879,
Torndirrup,WA,-35.0941,117.906,
Mira Mar,WA,-35.0152,117.901,Western Australia - Wheat Belt
Millbrook,WA,-34.9068,117.8726,Regional WA
Centennial Park,WA,-35.0153,117.8805,Regional WA
West Cape Howe,WA,-35.0827,117.6255,
Cuthbert,WA,-35.0158,117.7983,Western Australia - Wheat Belt
Frenchman Bay,WA,-35.0935,117.9491,Regional WA
Emu Point,WA,-35.0,117.9381,
Mount Clarence,WA,-35.0245,117.8933,Western Australia - Wheat Belt
Orana,WA,-34.996,117.8592,Western Australia - Wheat Belt
Nanarup,WA,-34.9956,118.0647,
Middleton Beach,WA,-35.0237,117.911,
Green Valley,WA,-35.0055,117.8363,Regional WA
Milpara,WA,-34.9869,117.865,Western Australia - Wheat Belt
Sandpatch,WA,-35.0055,117.8363,
Marbelup,WA,-34.9675,117.7333,Western Australia - Wheat Belt
Vancouver Peninsula,WA,-35.0055,117.8363,
Bornholm,WA,-35.0606,117.5769,
Kalgan,WA,-34.8847,118.0131,
Willyung,WA,-34.9433,117.8795,Western Australia - Wheat Belt
Seppings,WA,-35.0099,117.9087,
Napier,WA,-34.8333,118.0,Western Australia - Wheat Belt
Mckail,WA,-34.9853,117.8301,Western Australia - Wheat Belt
Spencer Park,WA,-35.0052,117.9001,Western Australia - Wheat Belt
Lockyer,WA,-35.0057,117.8588,Regional WA
Goode Beach,WA,-35.0887,117.9358,
Drome,WA,-34.9572,117.8109,Western Australia - Wheat Belt
Collingwood Heights,WA,-34.9927,117.9207,
Nullaki,WA,-35.0161,117.3785,
Elleker,WA,-35.0092,117.7303,
Little Grove,WA,-35.068,117.872,
Lowlands,WA,-35.0577,117.5144,
Albany,WA,-35.0269,117.8837,
Port Albany,WA,-35.0319,117.9003,
Robinson,WA,-35.0285,117.8342,
Lange,WA,-34.9937,117.887,Western Australia - Wheat Belt
King River,WA,-34.9344,117.9119,Western Australia - Wheat Belt
Lower King,WA,-34.9578,117.9383,
Gledhow,WA,-35.0063,117.8269,Western Australia - Wheat Belt
Youngs Siding,WA,-35.0167,117.5167,
Albany Dc,WA,-34.7609,117.9075,Regional WA
Albany Po,WA,-35.0269,117.8837,Regional WA
Haynes,WA,-32.162,115.9815,Perth - South East
Forrestdale,WA,-32.1552,115.9342,
Brookdale,WA,-32.167,116.0019,Regional WA
Mount Richon,WA,-32.1735,116.0214,Perth - South East
Seville Grove,WA,-32.1364,115.989,Perth - South East
Bedfordale,WA,-32.1741,116.0504,Perth - South East
Mount Nasura,WA,-32.1378,116.0247,Perth - South East
Piara Waters,WA,-32.1334,115.9163,
Doobarda,WA,-32.1546,115.9882,Regional WA
Wungong,WA,-32.1802,116.0095,Perth - South East
Hilbert,WA,-32.1782,115.9849,Perth - South East
Harrisdale,WA,-32.1108,115.9356,Perth - South East
Armadale,WA,-32.1461,116.0093,Regional WA
Walliston Dc,WA,-31.8819,115.8243,Regional WA
Kelmscott,WA,-32.1243,116.0259,Perth - South East
Kelmscott Dc,WA,-32.1171,116.0135,Regional WA
East Lyons River,WA,-25.0499,115.2091,
Gascoyne River,WA,-25.0499,115.2091,Western Australia - Outback (South)
West Lyons River,WA,-25.0499,115.2091,
Gascoyne Junction,WA,-25.0499,115.2091,Western Australia - Outback (South)
North West Cape,WA,-21.9263,114.0295,
Exmouth,WA,-21.9306,114.1209,
Learmonth,WA,-22.25,114.0833,Regional WA
Exmouth Gulf,WA,-22.0357,114.0779,
Cape Range National Park,WA,-22.0357,114.0779,
Talandji,WA,-21.6376,115.1122,
Cane,WA,-21.6376,115.1122,Western Australia - Outback (North)
Peedamulla,WA,-21.6376,115.1122,
Yannarie,WA,-21.6376,115.1122,
Onslow,WA,-21.6376,115.1122,
Barrow Island,WA,-20.85,116.7638,
Pannawonica,WA,-21.6392,116.3222,Western Australia - Outback (North)
Fortescue,WA,-21.6392,116.3222,Regional WA
Hamersley Range,WA,-21.6392,116.3222,Western Australia - Outback (North)
Millstream,WA,-21.6392,116.3222,Regional WA
Paraburdoo,WA,-23.2042,117.6697,Western Australia - Outback (North)
Barrabup,WA,-33.9023,115.6677,Bunbury
Yoganup,WA,-34.014,115.6911,Bunbury
Jalbarragup,WA,-34.0241,115.6266,Bunbury
Carlotta,WA,-34.1248,115.7986,Bunbury
Cundinup,WA,-33.8455,115.7948,Bunbury
East Nannup,WA,-34.0319,115.8561,Bunbury
Darradup,WA,-34.0782,115.6003,Bunbury
Nannup,WA,-33.9787,115.7646,Bunbury
Scott River East,WA,-34.3458,115.4468,
Jarrahwood,WA,-33.7949,115.6641,Bunbury
Cowaramup,WA,-33.8504,115.1038,Bunbury
Treeton,WA,-33.8406,115.1639,Bunbury
Baudin,WA,-33.8438,115.0957,Bunbury
Gracetown,WA,-33.8404,115.0194,
Forest Grove,WA,-34.0667,115.0833,Regional WA
Redgate,WA,-34.05,115.0917,Regional WA
Boranup,WA,-34.05,115.0917,
Witchcliffe,WA,-34.0333,115.1,Bunbury
Alexandra Bridge,WA,-34.1592,115.1973,Bunbury
Nillup,WA,-34.1331,115.2685,Bunbury
Karridale,WA,-34.2167,115.0833,Bunbury
Scott River,WA,-34.2651,115.2674,
Courtenay,WA,-34.1914,115.2384,Bunbury
Warner Glen,WA,-34.0972,115.2167,Bunbury
Hamelin Bay,WA,-34.2264,115.0571,
Deepdene,WA,-34.3063,115.155,Regional WA
Kudardup,WA,-34.2491,115.1552,
Leeuwin,WA,-34.3455,115.1365,
Molloy Island,WA,-34.3063,115.155,
East Augusta,WA,-34.315,115.169,
Augusta,WA,-34.3157,115.1592,
Midland Dc,WA,-31.9085,115.8885,Regional WA
Bassendean Dc,WA,-31.8496,115.8584,Regional WA
Coolbinia,WA,-31.9147,115.8489,
Menora,WA,-31.9189,115.8621,
Mount Lawley,WA,-31.9344,115.8716,
Maylands,WA,-31.931,115.8949,Regional WA
Bayswater,WA,-31.9169,115.9178,Regional WA
Dianella,WA,-31.8882,115.8719,
Noranda,WA,-31.8733,115.899,
Morley,WA,-31.8877,115.9099,
Embleton,WA,-31.9035,115.909,Perth - North East
Bassendean,WA,-31.9091,115.9437,Regional WA
Guildford,WA,-31.9,115.9667,Regional WA
Malaga,WA,-31.8526,115.881,
Malaga Dc,WA,-31.8496,115.8584,Regional WA
Rivervale,WA,-31.9555,115.9131,
Redcliffe,WA,-31.9384,115.9464,Regional WA
Belmont,WA,-31.9435,115.9255,Regional WA
Ascot,WA,-31.9382,115.9226,
Welshpool Dc,WA,-31.9944,115.9222,Regional WA
Welshpool,WA,-31.9944,115.9222,Regional WA
Kalamunda,WA,-31.9737,116.0584,Perth - South East
Welshpool Dc,WA,-32.005,115.9387,Regional WA
Burges,WA,-31.8167,116.7833,Western Australia - Wheat Belt
Kauring,WA,-31.9357,117.0086,Western Australia - Wheat Belt
Gilgering,WA,-31.9007,116.7937,Western Australia - Wheat Belt
Flint,WA,-31.9007,116.7937,
Gwambygine,WA,-31.9757,116.8063,Western Australia - Wheat Belt
Mount Observation,WA,-31.9007,116.7937,Regional WA
Narraloggan,WA,-31.9007,116.7937,Western Australia - Wheat Belt
Balladong,WA,-31.9175,116.7404,Western Australia - Wheat Belt
Malebelling,WA,-31.8272,116.9029,Western Australia - Wheat Belt
Wilberforce,WA,-31.9007,116.7937,Regional WA
Daliak,WA,-31.8887,116.7093,Western Australia - Wheat Belt
St Ronans,WA,-31.9197,116.6453,Western Australia - Wheat Belt
Flynn,WA,-31.9007,116.7937,Regional WA
Greenhills,WA,-31.9208,116.9643,Western Australia - Wheat Belt
Caljie,WA,-31.7763,116.9254,Western Australia - Wheat Belt
Mount Hardey,WA,-31.9,116.8667,Western Australia - Wheat Belt
Badgin,WA,-31.8105,116.9624,Western Australia - Wheat Belt
Saint Ronans,WA,-31.9197,116.6453,Regional WA
Cold Harbour,WA,-31.8873,116.8372,Western Australia - Wheat Belt
Talbot,WA,-32.0333,116.6833,Regional WA
Quellington,WA,-31.7803,116.848,Western Australia - Wheat Belt
Talbot West,WA,-32.1521,116.6492,Western Australia - Wheat Belt
York,WA,-31.8881,116.7678,Western Australia - Wheat Belt
Inkpen,WA,-31.8637,116.541,Western Australia - Wheat Belt
East Beverley,WA,-32.0333,117.0167,Western Australia - Wheat Belt
Kokeby,WA,-32.2102,116.9712,Western Australia - Wheat Belt
Westdale,WA,-32.3134,116.6088,Regional WA
Beverley,WA,-32.1084,116.9274,Regional WA
Dale,WA,-32.2403,116.715,Western Australia - Wheat Belt
Morbinning,WA,-32.1,117.15,Western Australia - Wheat Belt
Bally Bally,WA,-32.1667,117.1,Western Australia - Wheat Belt
Bulyee,WA,-32.3667,117.5167,Western Australia - Wheat Belt
Kweda,WA,-32.3483,117.3961,Western Australia - Wheat Belt
Jelcobine,WA,-32.37,116.6208,Western Australia - Wheat Belt
Brookton,WA,-32.3723,117.0105,Western Australia - Wheat Belt
Aldersyde,WA,-32.3747,117.2834,Western Australia - Wheat Belt
Banksiadale,WA,-32.65,116.0833,
Teesdale,WA,-32.6992,116.09,Regional WA
Etmilyn,WA,-32.6992,116.09,
Marrinup,WA,-32.7,116.0167,
Holyoake,WA,-32.7002,116.1013,Western Australia - Wheat Belt
Dwellingup,WA,-32.7144,116.0622,
Inglehope,WA,-32.7315,116.1867,Western Australia - Wheat Belt
Tarwonga,WA,-32.7944,116.5071,
Congelin,WA,-32.8402,116.8854,Regional WA
Culbin,WA,-32.7944,116.5071,Regional WA
Boraning,WA,-32.7944,116.5071,Regional WA
Narrakine,WA,-32.7944,116.5071,Regional WA
Williams,WA,-33.028,116.8792,
Quindanning,WA,-33.0261,116.5003,
Hillman River,WA,-32.2833,115.7636,Regional WA
Mumballup,WA,-33.5286,116.1133,Bunbury
Bowelling,WA,-33.4167,116.5,
Harris River,WA,-33.2948,116.1482,Bunbury
Mungalup,WA,-33.3959,116.103,Bunbury
Mcalinden,WA,-33.578,116.2985,
Preston Settlement,WA,-33.4183,116.1647,Bunbury
Yourdamung Lake,WA,-33.291,116.4254,
Buckingham,WA,-33.4,116.3333,Regional WA
Shotts,WA,-33.3833,116.2667,Bunbury
Lyalls Mill,WA,-33.291,116.4254,Bunbury
Muja,WA,-33.4169,116.3772,
Palmer,WA,-31.4062,119.6815,Regional WA
Noggerup,WA,-33.5833,116.1667,Bunbury
Cardiff,WA,-33.4292,116.2078,Regional WA
Collie,WA,-33.3621,116.1562,Regional WA
Worsley,WA,-33.3069,116.0067,Bunbury
Allanson,WA,-33.3359,116.0994,Bunbury
Collie Burn,WA,-33.4,116.1833,Bunbury
Benjinup,WA,-33.7667,116.3167,Bunbury
Winnejup,WA,-33.8937,116.1658,Bunbury
Kangaroo Gully,WA,-33.9595,116.1629,Bunbury
Bridgetown,WA,-33.9624,116.136,Bunbury
Catterick,WA,-33.8471,116.1402,Bunbury
Hester,WA,-33.9,116.15,Bunbury
Hester Brook,WA,-33.9267,116.0891,Bunbury
North Greenbushes,WA,-33.8225,116.053,Bunbury
Greenbushes,WA,-33.8497,116.0582,Bunbury
Sunnyside,WA,-34.0154,116.0999,Regional WA
Yornup,WA,-34.05,116.1667,Bunbury
Glenlynn,WA,-34.0063,116.1535,Bunbury
Kingston,WA,-34.0154,116.0999,New England and North West
Wandillup,WA,-34.0498,116.0605,Bunbury
Maranup,WA,-33.9557,116.0188,Bunbury
Cable Beach,WA,-17.961,122.2127,
Meda,WA,-17.3559,123.7621,
Camballin,WA,-17.9949,124.19,Western Australia - Outback (North)
Derby,WA,-17.3029,123.6286,Regional WA
Jarlmadangah Burru,WA,-17.7491,124.414,Western Australia - Outback (North)
King Leopold Ranges,WA,-17.1099,125.4806,
Kimbolton,WA,-17.7491,124.414,Regional WA
Willare,WA,-17.7491,124.414,
Geegully Creek,WA,-17.7491,124.414,Western Australia - Outback (North)
St George Ranges,WA,-18.982,125.0087,Western Australia - Outback (North)
Broomehill,WA,-33.843,117.6401,Regional WA
Broomehill Village,WA,-33.8495,117.6401,Western Australia - Wheat Belt
Broomehill East,WA,-33.8462,117.6401,Western Australia - Wheat Belt
Broomehill West,WA,-33.8462,117.6401,Western Australia - Wheat Belt
Dartnall,WA,-34.0809,117.649,Western Australia - Wheat Belt
Borderdale,WA,-34.0809,117.649,Western Australia - Wheat Belt
Wansbrough,WA,-34.1432,117.6715,Western Australia - Wheat Belt
Bobalong,WA,-34.0321,117.6025,Western Australia - Wheat Belt
Tambellup,WA,-34.0433,117.6414,Western Australia - Wheat Belt
