suburb,state,latitude,longitude
Black Forest Cove,Mackenzie District,-44.415767457327185,170.25206063539028
Manupīrua Bay,Rotorua District,-38.03662812573638,176.3837692338415
Papatiki Bay,Area outside Territorial Authority,-46.93762348573079,168.16975147190107
Kirikiri Bay,Auckland,-36.85870499659605,174.43001099199248
Oyster Bay,Marlborough District,-41.04376572757889,173.71988255393342
Third Bay,Auckland,-36.88812079101619,175.20515918431903
Ngaiotonga Bay,Area outside Territorial Authority,-35.31072253261908,174.32146119522014
Disappointment Cove,Southland District,-45.60564398902884,166.66937689876843
Shelter Cove,Southland District,-45.79559122491559,166.54309131782932
Lake Heron,Ashburton District,-43.474532328089325,171.1762790430386
Arapatiki Bay,Ōtorohanga District,-38.11628273373638,174.82598102778866
Small Craft Retreat,Area outside Territorial Authority,-47.24202385282965,167.65181432918615
Waitaha Cove,Area outside Territorial Authority,-41.34225187412629,174.79227838170223
Stephens Bay,Tasman District,-41.0495796297003,173.01951241541383
Otamure Bay,Area outside Territorial Authority,-35.48970232743328,174.46324254403638
Waitetī Bay,Rotorua District,-38.073357959317065,176.22033322338385
Woolshed Bay,Thames-Coromandel District,-36.7880798314474,175.45262721703864
Station Islet,Southland District,-45.95759470099509,166.61512071935857
Lake Matiri,Tasman District,-41.65522058244782,172.33378956992752
Refuge Island/Takataka,Grey District,-42.617748131287115,171.47169197947395
Earshell Cove,Southland District,-45.72353717593165,166.58096492615832
Pohutukawa Bay,Auckland,-36.7285675620335,174.94687622238354
Tainui,Area outside Territorial Authority,-37.0982756720678,175.51071030391677
Opopo Bay,Auckland,-36.77949483938929,175.16867480419953
Palliser Bay,Area outside Territorial Authority,-41.45447957012163,175.08360393301362
Pope Bay,Marlborough District,-41.179228957473114,174.1632399672567
Māhina Bay,Area outside Territorial Authority,-41.26912106375189,174.90002568361598
Taipa Bay,Area outside Territorial Authority,-34.99057437453364,173.4651319616496
Kauwahaia Island,Auckland,-36.88666422174959,174.4369478035571
Papakaraka Bay,Marlborough District,-41.141985819095744,174.3704002703841
Hororoa Rock,Area outside Territorial Authority,-34.97983794853748,173.7158073647957
McQuarie Bay,Whangarei District,-35.34910099833401,174.32816134156303
Great Exhibition Bay,Area outside Territorial Authority,-34.569129138875645,173.05381492579966
Curio Bay,Area outside Territorial Authority,-46.662952492514584,169.1031853711533
Red Bay,Area outside Territorial Authority,-36.72919791307471,175.82596776787875
Manu Bay,Area outside Territorial Authority,-37.82101925769416,174.817623085056
Hall Arm,Southland District,-45.47306356283149,167.090241170821
Cactus Bay,Auckland,-36.7664876911175,175.13152047419302
Otiao Bay,Far North District,-35.213309882985904,174.22401038315328
Chaucer Bay,Marlborough District,-41.175480236310534,174.15994374794852
Koutuwai Point,Marlborough District,-41.19360781509,173.8965297582225
Dog Island / Motuwhangaikirehe Island,Far North District,-34.52253719698699,172.948678564939
Konini Bay,Marlborough District,-41.241260038615046,174.17428262322125
Okokewa Island / Green Island,Auckland,-36.14296280554317,175.30817091508274
Kingfish Bay,Marlborough District,-41.307356017332296,174.13713453670138
Wood Island,Auckland,-36.15237127157406,175.33386957160928
Black Jacks Island,Waitaki District,-44.534830422692,170.20051237592853
Rewa Bay,Area outside Territorial Authority,-47.14242968691937,167.4079271540284
Lake Kaitawa,Wairoa District,-38.80268914359235,177.13487147430376
Ōtūmarokura Bay,Rotorua District,-38.027171334253914,176.5867699488462
Greville Harbour / Wharariki,Marlborough District,-40.838609289788714,173.80405450612767
Green Island,Southland District,-46.768889489166355,168.5734671875498
Mōkau Bay,Whangarei District,-35.40222196338717,174.354446623143
Tuturuowae,Area outside Territorial Authority,-34.975670366777415,173.96229171449465
Motutokape Island,Far North District,-35.313852792465,174.130535477727
Ngāheretā Bay,Rotorua District,-38.17767073363963,176.45134559756633
Anakawau Bay,Marlborough District,-40.92094910705867,173.82582294247516
Robinson Bay,Area outside Territorial Authority,-41.29741654182165,174.88410446898467
Opahi Bay,Auckland,-36.49837826928401,174.71843108601755
Portage Bay,Marlborough District,-41.197826837532475,174.02871137798928
Outer Island,Tasman District,-41.06911258399893,173.01072689144806
Tawhitinui Island,Marlborough District,-41.04939429572347,173.80054145959014
Haumingi Bay,Rotorua District,-38.14684080231424,176.40083435738356
Hans Island,Westland District,-42.807306849858385,171.15250612686293
Onehunga Bay,Area outside Territorial Authority,-41.09208792325671,174.85561360677661
Station Bay,Auckland,-36.74783752598481,174.93100454457527
Lamlash Bay,Dunedin City,-45.83537140127848,170.657741355835
Wet Jacket Arm,Southland District,-45.643990150760686,166.84180830058887
Motutorutoru Island,Wairoa District,-38.71704699618204,177.15843740251069
Tokomaru Bay,Area outside Territorial Authority,-38.14168512991474,178.35091772800004
Fortune or Bobs Cove,Queenstown-Lakes District,-45.07409160960009,168.50565346809753
Keyhole Rock,Auckland,-36.92480566959657,174.45064684886736
Waiwiri Rock,Area outside Territorial Authority,-35.19353834275203,174.34213624275563
Magazine Bay,Auckland,-36.88317174219455,175.05843151406947
The Long Boat,Christchurch City,-43.89048020477426,172.97185269961113
Omahota Bay,Rotorua District,-38.011087622732674,176.5108533979217
Motutaniwha Island,Whangarei District,-35.43222426182169,174.38354750313854
Onewhero Bay,Wairoa District,-38.73991266066394,177.06455468559636
Lizard Isle,Auckland,-35.90950906568754,175.11396835644297
Powell Bay,Auckland,-36.84721354738783,174.43058786110566
Desert Road,Taupo District,-39.220996051827676,175.7473585669431
Te Whero Bay,Wairoa District,-38.74761872128161,177.12025989478695
Oruatemanu Island,Far North District,-34.992334279993194,173.79775769993276
Sorrento Bay,Area outside Territorial Authority,-41.25453051038031,174.90488453642814
Waingaro Bay,Marlborough District,-41.31598743838619,174.11905240169614
Mayor Island / Tūhua,Area outside Territorial Authority,-37.28621482670128,176.2552769081236
Motutaiko Island,Taupo District,-38.85444821217878,175.9426652797508
Okoromai Bay,Auckland,-36.61465178979645,174.81027631976207
Paengarua Bay,Wairoa District,-38.7938511931274,177.04915169468487
Millon Bay,Auckland,-36.38641381759161,174.760997550688
Beehive Island / Taungamaro Island,Auckland,-36.45177308184494,174.821047966499
Tarawera Island,Area outside Territorial Authority,-35.02247796265832,173.95015219842603
Hapuka Rock,Marlborough District,-40.897356998032585,173.961482999419
Whakakitenga Bay,Marlborough District,-41.04950248600407,173.7519335135141
Saint Heliers Bay,Auckland,-36.848031064493696,174.85582635751808
Moekawa / South West Island,Area outside Territorial Authority,-34.17617940800951,172.07189757005315
Ngataringa Bay,Auckland,-36.820724298610685,174.77827088248333
Delaware Bay,Area outside Territorial Authority,-41.13636513075791,173.47050019169808
Ōrarapa Island / The Haystack,Auckland,-36.697881781008604,174.95415259478884
Terakautuhaka Island,Far North District,-34.755196729272576,173.15681662580536
Whangapoua Harbour,Thames-Coromandel District,-36.74264275379783,175.63328655321817
Limeburners Bay,Auckland,-36.80507903580832,174.64985922703522
Cooks Bay,Thames-Coromandel District,-36.8315732925956,175.747252059033
Anakoha Bay,Marlborough District,-41.0153793972472,174.0886381772835
Lake McKerrow/Whakatipu Waitai,Southland District,-44.45166266301142,168.05318711157844
Tokaiti Rock,Area outside Territorial Authority,-36.69328895201435,175.79570595027604
Scout Bay,Area outside Territorial Authority,-47.16678886048474,167.71621946125987
Knife and Steel Harbour,Area outside Territorial Authority,-46.23194760158129,167.0175179756156
Pipitewai Bay,Auckland,-36.83136845384868,175.09758274434725
Lloyd Island,Southland District,-45.139995158235905,167.15139843159696
Wairoa Bay,Auckland,-36.93489099267278,175.12612332849594
Bute Island,Southland District,-45.17464312342446,167.66076732317825
Table Bay,Queenstown-Lakes District,-45.10090298111835,168.58474243373962
Green Bay,Auckland,-36.93255028549959,174.6896667343122
Bay of Plenty,Area outside Territorial Authority,-37.50195611364795,176.86750662756265
Waihi Bay,Taupo District,-38.94955038018408,175.75217017520984
Potters,Southland District,-45.462348052187394,169.0279176206505
Te Pōhue Bay,Rotorua District,-38.06866723405201,176.32182857880431
Pakihi Island,Auckland,-36.91001954466074,175.16014890238785
Te Tapahoro Bay,Rotorua District,-38.18846660406502,176.49458323584085
Shag Rock,Area outside Territorial Authority,-42.81727560696252,173.3508370978185
Lake Pupuke,Auckland,-36.780344785871975,174.76598705447148
Towers Bay,Tasman District,-41.02129519691273,173.02050942156475
Hope Arm,Southland District,-45.56205134731772,167.5278748921275
Picnic Bay,Area outside Territorial Authority,-36.44136892299611,175.77503388336402
Waituna Lagoon,Southland District,-46.56715642887961,168.6002954260101
Coal Island,Southland District,-46.11602881299134,166.62832066811174
Te Houhou / George Sound,Southland District,-44.90583316147986,167.3777231957349
Waihihi Bay,Area outside Territorial Authority,-37.04104245376473,175.30042662502305
Hītaua Bay,Marlborough District,-41.258063393455544,174.15922450674591
Boat Cove,Area outside Territorial Authority,-46.05278704350116,166.51012052417119
Oyster Bay,Marlborough District,-41.27098334481055,174.2437501889448
Motukowhai Island,Whangarei District,-35.32370367244262,174.343729015295
Welcombe Bay,Southland District,-46.08076311086869,166.59083573060693
Boulder Bay,Area outside Territorial Authority,-43.58098116606803,172.79652155127474
Waimapu Estuary,Tauranga City,-37.719937739126905,176.15789098828256
Ketu Bay,Marlborough District,-40.98659370139177,173.99515374902782
Freshwater Basin,Southland District,-44.66907220521627,167.92209795123892
Tongue Bay,Marlborough District,-41.31433188051631,174.14300695376605
Anatohia Bay,Marlborough District,-41.13707803854262,174.31530644861215
Marriott Island,Far North District,-35.30701748583398,174.17158906401664
Motuaiuri Island,Area outside Territorial Authority,-38.072547159059575,178.37403048415345
Wharenoa / Cemetery Island,Marlborough District,-41.049063728428315,173.72810439646403
Big Rock,Area outside Territorial Authority,-46.89532700144648,168.14196166403795
Kenepuru Sound,Marlborough District,-41.19366745832161,173.98865399857934
Tokomāpuna / Barrett Reef,Area outside Territorial Authority,-39.050103946125674,174.02123272297652
Kellys Bay,Area outside Territorial Authority,-36.24526165881523,174.09883029375666
Home Bay,Auckland,-36.840720705800074,174.73274663437564
Roys Bay,Queenstown-Lakes District,-44.69089893345224,169.12083919738745
Potoorangi Bay,Waikato District,-38.0045169100767,174.80312405202469
Burial Cove,Area outside Territorial Authority,-47.25460203426017,167.58471045265733
Garden Bay,Marlborough District,-40.75026891463873,173.96003698045217
Pembles Island / Tangaroa,Auckland,-36.4055624550456,174.8221395828378
Franks Bay,Southland District,-44.951509266789536,167.85897361704014
Browne Island,Area outside Territorial Authority,-44.14148575969208,168.251176807437
Bay Rock,Southland District,-46.03825290079301,166.53514698322294
Waitaniwha Bay,Area outside Territorial Authority,-39.07746031693979,177.81670517498176
Ihumoana Island,Auckland,-36.89093673239397,174.43956120102436
Fanny Island,Southland District,-45.12888612167319,167.13721788413756
Open Cove,Southland District,-45.16516742949394,166.98938600181216
Te Angamate Bay,Far North District,-35.25495702036948,174.19137958183202
Ohaureko Island,Far North District,-34.99290496545701,173.8236116941614
Lake Waikaremoana,Wairoa District,-38.76969083104355,177.09252726437128
Useless Bay,Southland District,-46.04844866731876,166.73948366318356
Ohawini Bay,Whangarei District,-35.37481483669935,174.3413088782519
Wairoa Bay,Wairoa District,-38.79961705598342,177.00459526431882
Shelter Cove,Southland District,-45.363140665281165,167.08524131743425
Ōtānerau Bay,Marlborough District,-41.16786018605504,174.32515108782925
Sydney Cove,Area outside Territorial Authority,-46.928879345155885,168.136655844429
Pukatea / Whites Bay,Area outside Territorial Authority,-41.38761501030243,174.05838069001584
Te Ananuiarau Bay,Auckland,-36.174299683238004,175.07468253143216
Catlins Lake,Clutha District,-46.47887379974845,169.637447547003
Marauiti Bay,Wairoa District,-38.767617469569046,176.99914313820423
Homminy Cove,Area outside Territorial Authority,-43.97464772249783,168.57355250326043
Buncrana Island,Southland District,-45.47996257079407,167.55518334482224
Shelly Bay,Area outside Territorial Authority,-41.29567186728049,174.816304258003
Ripapa Island,Christchurch City,-43.62011685193659,172.7543445961482
Camp Bay,Marlborough District,-40.95124416826171,173.9547808224551
Port Pegasus/Pikihatiti,Area outside Territorial Authority,-47.21143064113827,167.66620117483444
Upper Nihotupu Reservoir,Auckland,-36.948289681138675,174.56228552739375
Wairaka Bay,Far North District,-35.225867987258695,174.18340730870028
Oruawharo Bay,Auckland,-36.262621895326724,175.49958019677257
Little Markham Island,Auckland,-36.45105937579676,174.87729459281286
Tucks Bay,Area outside Territorial Authority,-36.743048029714444,175.47475566551466
Onepoto Bay,Wairoa District,-38.79775087068927,177.11887255582633
Porpoise Bay,Area outside Territorial Authority,-46.650456414517286,169.11859244010145
Herald Bay,Auckland,-37.01697002035369,174.61164407225402
Maunganui Bay,Far North District,-35.19761764278377,174.29714747241977
Grannys Bay,Auckland,-36.93232180434913,174.75505466673172
Dirty Island,Southland District,-46.910528256845645,168.0815738522406
Te Waewae Bay,Area outside Territorial Authority,-46.237540738804846,167.5341393839881
Te Haupa Island,Auckland,-36.51117103082649,174.74748680618546
Urquharts Bay,Whangarei District,-35.84427943800117,174.5298481815261
Bombay Rock,Invercargill City,-46.51000698634783,168.26622661937895
Cascade Cove,Southland District,-45.80533049572887,166.5890844715782
Cook Arm,Area outside Territorial Authority,-47.1953960916675,167.61620048370946
Hori Bay,Area outside Territorial Authority,-41.102247407876796,173.5190039653411
